6.56203 9.7197
6.56203 9.30603
6.47625 8.95209
6.3313 8.60141
6.27438 8.28467
6.27438 7.99026
6.2387 7.69284
5.92993 7.28084
5.98741 6.96909
5.98741 6.82257
5.45225 6.7385
5.45225 6.66416
5.45225 6.58402
5.45225 6.5344
5.42542 6.47803
5.42542 6.41108
5.42542 6.35121
5.29956 6.26869
5.25982 6.16759
5.25982 6.10076
5.25982 6.00915
5.22748 5.91625
5.15184 5.86083
4.78492 5.79939
4.6079 5.73565
4.6079 5.68547
4.6079 5.59146
4.6079 5.57215
4.6079 5.52702
4.6079 5.50156
4.6079 5.46536
4.6079 5.43216
4.6079 5.40902
4.6079 5.37395
4.6079 5.35783
4.6079 5.31483
4.6079 5.25096
4.32232 5.21614
4.26844 5.17354
4.26844 5.11001
4.26844 5.02215
4.26844 4.9795
4.26844 4.90277
4.04192 4.85549
4.04192 4.81877
4.04192 4.76593
4.04192 4.68824
4.22506 4.66176
4.22506 4.63662
4.1148 4.60473
4.1148 4.55931
4.1148 4.54061
4.1148 4.52537
4.1148 4.50014
4.01798 4.47644
4.01798 4.47048
4.08442 4.45989
3.86258 4.43122
3.86258 4.41282
3.75697 4.40633
3.75697 4.38086
4.02485 4.34813
4.01212 4.32659
4.01212 4.32498
4.01212 4.31005
3.86687 4.28352
3.91983 4.28051
3.88474 4.26566
3.8476 4.24811
3.8476 4.24235
3.8476 4.24397
3.8476 4.22688
3.82552 4.21971
3.82552 4.2099
3.8476 4.20961
3.80975 4.1828
3.74516 4.16603
3.76703 4.14476
3.7272 4.13033
3.7272 4.13351
3.69857 4.11105
3.60824 4.08644
3.60824 4.04602
3.60824 4.02861
3.55138 4.00872
3.51704 4.00963
3.51704 3.99735
3.60824 3.99316
3.5348 3.98211
3.36446 3.95029
3.0595 3.90351
3.0595 3.88527
3.0595 3.87234
3.0595 3.8396
3.0595 3.8108
3.0595 3.76757
3.0595 3.71955
3.0595 3.67106
3.0595 3.58857
2.88709 3.49478
2.88709 3.44041
3.03367 3.36956
2.94244 3.25992
2.99122 3.21618
2.99122 3.17932
2.90671 3.15537
2.6648 3.11573
2.66293 3.08721
2.66293 3.07893
2.66293 3.07383
2.66293 3.0689
2.89054 3.0693
2.78942 3.05813
2.83049 3.05369
2.84498 3.05168
2.7106 3.04534
2.7106 3.04968
