1 0.23072 0.275511
2 0.0666855 0.541649
3 0.00802218 0.819566
4 0.294436 0.714912
5 0.437089 0.586609
6 0.993337 0.467351
7 0.990678 0.355482
8 0.838517 0.213357
9 0.606285 0.565736
10 0.155043 0.138902
11 0.683783 0.629835
12 0.732383 0.255697
13 0.238359 0.233504
14 0.534015 0.934631
15 0.562142 0.911468
16 0.00308286 0.812463
17 0.886174 0.982384
18 0.461829 0.989345
19 0.848487 0.851726
20 0.718682 0.556371
21 0.921544 0.33242
22 0.118102 0.159245
23 0.721746 0.921996
24 0.861309 0.557398
25 0.735094 0.687113
26 0.238857 0.11213
27 0.397562 0.66084
28 0.47803 0.561253
29 0.648735 0.417798
30 0.0297485 0.133405
31 0.546426 0.0639157
32 0.392818 0.438806
